route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
H,1#44,1#48-16,"DEI CAPASSO","26175712",1,"",65340,0,0
H,1#44,1#48-17,"TERMINI (MA-MB-FS)","26175708",0,"",65339,0,0
P20,1#44,1#48-18,"PORTONACCIO/TIBURTINA","26175719",0,"",51506,0,0
P02,1#7,1#49-2,"TERMINI (MA-MB-FS)","25634031",0,"",52894,0,0
H,1#7,1#49-3,"DEI CAPASSO","25634033",1,"",65340,0,0
H,1#7,1#49-4,"TERMINI (MA-MB-FS)","25634037",0,"",65339,0,0
H,1#7,1#49-5,"DEI CAPASSO","25634035",1,"",65340,0,0
H,1#7,1#49-6,"TERMINI (MA-MB-FS)","25634042",0,"",65339,0,0
H,1#7,1#49-7,"DEI CAPASSO","25634034",1,"",65340,0,0
H,1#7,1#49-8,"TERMINI (MA-MB-FS)","25634039",0,"",65339,0,0
H,1#7,1#49-9,"DEI CAPASSO","25634038",1,"",65340,0,0
H,1#7,1#49-10,"TERMINI (MA-MB-FS)","25634040",0,"",65339,0,0
H,1#7,1#49-11,"DEI CAPASSO","25634041",1,"",65340,0,0
H,1#7,1#49-12,"TERMINI (MA-MB-FS)","25634045",0,"",65339,0,0
H,1#7,1#49-13,"DEI CAPASSO","25634044",1,"",65340,0,0
H,1#7,1#49-14,"TERMINI (MA-MB-FS)","25634032",0,"",65339,0,0
H,1#7,1#49-15,"DEI CAPASSO","25634046",1,"",65340,0,0
H,1#7,1#49-16,"TERMINI (MA-MB-FS)","25634036",0,"",65339,0,0
H,1#7,1#49-17,"DEI CAPASSO","25634043",1,"",65340,0,0
H,1#12,1#50-2,"DEI CAPASSO","26065299",1,"",700208,0,0
H,1#12,1#50-3,"TERMINI (MA-MB-FS)","26065312",0,"",65339,0,0
H,1#12,1#50-4,"DEI CAPASSO","26065311",1,"",65340,0,0
H,1#12,1#50-5,"TERMINI (MA-MB-FS)","26065303",0,"",65339,0,0
H,1#12,1#50-6,"DEI CAPASSO","26065293",1,"",65340,0,0
H,1#12,1#50-7,"TERMINI (MA-MB-FS)","26065304",0,"",65339,0,0
H,1#12,1#50-8,"DEI CAPASSO","26065295",1,"",65340,0,0
H,1#12,1#50-9,"TERMINI (MA-MB-FS)","26065305",0,"",65339,0,0
H,1#12,1#50-10,"DEI CAPASSO","26065296",1,"",65340,0,0
H,1#12,1#50-11,"TERMINI (MA-MB-FS)","26065300",0,"",65339,0,0
H,1#12,1#50-12,"DEI CAPASSO","26065309",1,"",65340,0,0
H,1#12,1#50-13,"TERMINI (MA-MB-FS)","26065301",0,"",65339,0,0
H,1#12,1#50-14,"DEI CAPASSO","26065310",1,"",65340,0,0
H,1#12,1#50-15,"TERMINI (MA-MB-FS)","26065302",0,"",65339,0,0
H,1#12,1#50-16,"DEI CAPASSO","26065297",1,"",65340,0,0
H,1#12,1#50-17,"TERMINI (MA-MB-FS)","26065307",0,"",65339,0,0
H,1#12,1#50-18,"DEI CAPASSO","26065294",1,"",65340,0,0
H,1#12,1#50-19,"TERMINI (MA-MB-FS)","26065306",0,"",65339,0,0
H,1#12,1#50-20,"DEI CAPASSO","26065298",1,"",65340,0,0
H,1#12,1#50-21,"TERMINI (MA-MB-FS)","26065308",0,"",65339,0,0
P20,1#12,1#50-22,"PORTONACCIO/TIBURTINA","26065313",0,"",51506,0,0
P02,1#7,1#51-2,"TERMINI (MA-MB-FS)","25634062",0,"",52894,0,0
H,1#7,1#51-3,"DEI CAPASSO","25634055",1,"",65340,0,0
H,1#7,1#51-4,"TERMINI (MA-MB-FS)","25634060",0,"",65339,0,0
H,1#7,1#51-5,"DEI CAPASSO","25634061",1,"",65340,0,0
H,1#7,1#51-6,"TERMINI (MA-MB-FS)","25634047",0,"",65339,0,0
H,1#7,1#51-7,"DEI CAPASSO","25634049",1,"",65340,0,0
H,1#7,1#51-8,"TERMINI (MA-MB-FS)","25634054",0,"",65339,0,0
H,1#7,1#51-9,"DEI CAPASSO","25634052",1,"",65340,0,0
H,1#7,1#51-10,"TERMINI (MA-MB-FS)","25634050",0,"",65339,0,0
H,1#7,1#51-11,"DEI CAPASSO","25634053",1,"",65340,0,0
H,1#7,1#51-12,"TERMINI (MA-MB-FS)","25634058",0,"",65339,0,0
H,1#7,1#51-13,"DEI CAPASSO","25634051",1,"",65340,0,0
H,1#7,1#51-14,"TERMINI (MA-MB-FS)","25634056",0,"",65339,0,0
H,1#7,1#51-15,"DEI CAPASSO","25634059",1,"",65340,0,0
H,1#7,1#51-16,"TERMINI (MA-MB-FS)","25634057",0,"",65339,0,0
H,1#7,1#51-17,"DEI CAPASSO","25634048",1,"",65340,0,0
P02,1#44,1#52-2,"TERMINI (MA-MB-FS)","25795745",0,"",52894,0,0
H,1#44,1#52-3,"DEI CAPASSO","25795746",1,"",65340,0,0
H,1#44,1#52-4,"TERMINI (MA-MB-FS)","25795754",0,"",65339,0,0
H,1#44,1#52-5,"DEI CAPASSO","25795747",1,"",65340,0,0
H,1#44,1#52-6,"TERMINI (MA-MB-FS)","25795755",0,"",65339,0,0
H,1#44,1#52-7,"DEI CAPASSO","25795753",1,"",65340,0,0
H,1#44,1#52-8,"TERMINI (MA-MB-FS)","25795757",0,"",65339,0,0
H,1#44,1#52-9,"DEI CAPASSO","25795756",1,"",65340,0,0
H,1#44,1#52-10,"TERMINI (MA-MB-FS)","25795750",0,"",65339,0,0
H,1#44,1#52-11,"DEI CAPASSO","25795748",1,"",65340,0,0
H,1#44,1#52-12,"TERMINI (MA-MB-FS)","25795749",0,"",65339,0,0
H,1#44,1#52-13,"DEI CAPASSO","25795751",1,"",65340,0,0
H,1#44,1#52-14,"TERMINI (MA-MB-FS)","25795752",0,"",65339,0,0
H,1#44,1#52-15,"DEI CAPASSO","25795758",1,"",65340,0,0
H,1#12,1#53-2,"DEI CAPASSO","26065317",1,"",700208,0,0
H,1#12,1#53-3,"TERMINI (MA-MB-FS)","26065318",0,"",65339,0,0
H,1#12,1#53-4,"DEI CAPASSO","26065328",1,"",65340,0,0
H,1#12,1#53-5,"TERMINI (MA-MB-FS)","26065319",0,"",65339,0,0
H,1#12,1#53-6,"DEI CAPASSO","26065329",1,"",65340,0,0
H,1#12,1#53-7,"TERMINI (MA-MB-FS)","26065320",0,"",65339,0,0
H,1#12,1#53-8,"DEI CAPASSO","26065330",1,"",65340,0,0
H,1#12,1#53-9,"TERMINI (MA-MB-FS)","26065321",0,"",65339,0,0
H,1#12,1#53-10,"DEI CAPASSO","26065315",1,"",65340,0,0
H,1#12,1#53-11,"TERMINI (MA-MB-FS)","26065326",0,"",65339,0,0
H,1#12,1#53-12,"DEI CAPASSO","26065316",1,"",65340,0,0
H,1#12,1#53-13,"TERMINI (MA-MB-FS)","26065323",0,"",65339,0,0
H,1#12,1#53-14,"DEI CAPASSO","26065333",1,"",65340,0,0
H,1#12,1#53-15,"TERMINI (MA-MB-FS)","26065327",0,"",65339,0,0
H,1#12,1#53-16,"DEI CAPASSO","26065332",1,"",65340,0,0
H,1#12,1#53-17,"TERMINI (MA-MB-FS)","26065322",0,"",65339,0,0
H,1#12,1#53-18,"DEI CAPASSO","26065331",1,"",65340,0,0
H,1#12,1#53-19,"TERMINI (MA-MB-FS)","26065324",0,"",65339,0,0
H,1#12,1#53-20,"DEI CAPASSO","26065314",1,"",65340,0,0
H,1#12,1#53-21,"TERMINI (MA-MB-FS)","26065325",0,"",65339,0,0
P20,1#12,1#53-22,"PORTONACCIO/TIBURTINA","26065334",0,"",51506,0,0
P02,1#12,1#54-2,"TERMINI (MA-MB-FS)","26065335",0,"",52894,0,0
H,1#12,1#54-3,"DEI CAPASSO","26065349",1,"",65340,0,0
H,1#12,1#54-4,"TERMINI (MA-MB-FS)","26065341",0,"",65339,0,0
H,1#12,1#54-5,"DEI CAPASSO","26065347",1,"",65340,0,0
H,1#12,1#54-6,"TERMINI (MA-MB-FS)","26065340",0,"",65339,0,0
H,1#12,1#54-7,"DEI CAPASSO","26065344",1,"",65340,0,0
H,1#12,1#54-8,"TERMINI (MA-MB-FS)","26065336",0,"",65339,0,0
H,1#12,1#54-9,"DEI CAPASSO","26065345",1,"",65340,0,0
H,1#12,1#54-10,"TERMINI (MA-MB-FS)","26065337",0,"",65339,0,0
H,1#12,1#54-11,"DEI CAPASSO","26065346",1,"",65340,0,0
H,1#12,1#54-12,"TERMINI (MA-MB-FS)","26065338",0,"",65339,0,0
H,1#12,1#54-13,"DEI CAPASSO","26065348",1,"",65340,0,0
H,1#12,1#54-14,"TERMINI (MA-MB-FS)","26065339",0,"",65339,0,0
H,1#12,1#54-15,"DEI CAPASSO","26065350",1,"",65340,0,0
H,1#12,1#54-16,"TERMINI (MA-MB-FS)","26065342",0,"",65339,0,0
H,1#12,1#54-17,"DEI CAPASSO","26065351",1,"",65340,0,0
H,1#12,1#54-18,"TERMINI (MA-MB-FS)","26065343",0,"",65339,0,0
H,1#12,1#54-19,"DEI CAPASSO","26065352",1,"",65340,0,0
H,1#44,1#55-2,"DEI CAPASSO","26175730",1,"",700208,0,0
H,1#44,1#55-3,"TERMINI (MA-MB-FS)","26175731",0,"",65339,0,0
H,1#44,1#55-4,"DEI CAPASSO","26175737",1,"",65340,0,0
H,1#44,1#55-5,"TERMINI (MA-MB-FS)","26175725",0,"",65339,0,0
H,1#44,1#55-6,"DEI CAPASSO","26175732",1,"",65340,0,0
H,1#44,1#55-7,"TERMINI (MA-MB-FS)","26175726",0,"",65339,0,0
H,1#44,1#55-8,"DEI CAPASSO","26175724",1,"",65340,0,0
H,1#44,1#55-9,"TERMINI (MA-MB-FS)","26175720",0,"",65339,0,0
H,1#44,1#55-10,"DEI CAPASSO","26175738",1,"",65340,0,0
H,1#44,1#55-11,"TERMINI (MA-MB-FS)","26175721",0,"",65339,0,0
H,1#44,1#55-12,"DEI CAPASSO","26175723",1,"",65340,0,0
H,1#44,1#55-13,"TERMINI (MA-MB-FS)","26175722",0,"",65339,0,0
H,1#44,1#55-14,"DEI CAPASSO","26175729",1,"",65340,0,0
H,1#44,1#55-15,"TERMINI (MA-MB-FS)","26175727",0,"",65339,0,0
H,1#44,1#55-16,"DEI CAPASSO","26175733",1,"",65340,0,0
H,1#44,1#55-17,"TERMINI (MA-MB-FS)","26175736",0,"",65339,0,0
H,1#44,1#55-18,"DEI CAPASSO","26175728",1,"",65340,0,0
H,1#44,1#55-19,"TERMINI (MA-MB-FS)","26175735",0,"",65339,0,0
H,1#44,1#55-20,"DEI CAPASSO","26175734",1,"",65340,0,0
H,1#7,1#56-2,"DEI CAPASSO","25634078",1,"",700208,0,0
H,1#7,1#56-3,"TERMINI (MA-MB-FS)","25634063",0,"",65339,0,0
H,1#7,1#56-4,"DEI CAPASSO","25634068",1,"",65340,0,0
H,1#7,1#56-5,"TERMINI (MA-MB-FS)","25634070",0,"",65339,0,0
H,1#7,1#56-6,"DEI CAPASSO","25634069",1,"",65340,0,0
H,1#7,1#56-7,"TERMINI (MA-MB-FS)","25634071",0,"",65339,0,0
H,1#7,1#56-8,"DEI CAPASSO","25634072",1,"",65340,0,0
H,1#7,1#56-9,"TERMINI (MA-MB-FS)","25634067",0,"",65339,0,0
H,1#7,1#56-10,"DEI CAPASSO","25634073",1,"",65340,0,0
H,1#7,1#56-11,"TERMINI (MA-MB-FS)","25634075",0,"",65339,0,0
H,1#7,1#56-12,"DEI CAPASSO","25634064",1,"",65340,0,0
H,1#7,1#56-13,"TERMINI (MA-MB-FS)","25634065",0,"",65339,0,0
H,1#7,1#56-14,"DEI CAPASSO","25634066",1,"",65340,0,0
H,1#7,1#56-15,"TERMINI (MA-MB-FS)","25634074",0,"",65339,0,0
H,1#7,1#56-16,"DEI CAPASSO","25634077",1,"",65340,0,0
H,1#7,1#56-17,"TERMINI (MA-MB-FS)","25634076",0,"",65339,0,0
P20,1#7,1#56-18,"PORTONACCIO/TIBURTINA","25634079",0,"",51506,0,0
H,1#12,1#57-2,"DEI CAPASSO","25023346",1,"",700208,0,0
H,1#12,1#57-3,"TERMINI (MA-MB-FS)","25023336",0,"",65339,0,0
H,1#12,1#57-4,"DEI CAPASSO","25023344",1,"",65340,0,0
H,1#12,1#57-5,"TERMINI (MA-MB-FS)","25023337",0,"",65339,0,0
H,1#12,1#57-6,"DEI CAPASSO","25023342",1,"",65340,0,0
H,1#12,1#57-7,"TERMINI (MA-MB-FS)","25023335",0,"",65339,0,0
H,1#12,1#57-8,"DEI CAPASSO","25023345",1,"",65340,0,0
H,1#12,1#57-9,"TERMINI (MA-MB-FS)","25023338",0,"",65339,0,0
H,1#12,1#57-10,"DEI CAPASSO","25023339",1,"",65340,0,0
H,1#12,1#57-11,"TERMINI (MA-MB-FS)","25023332",0,"",65339,0,0
H,1#12,1#57-12,"DEI CAPASSO","25023340",1,"",65340,0,0
H,1#12,1#57-13,"TERMINI (MA-MB-FS)","25023333",0,"",65339,0,0
H,1#12,1#57-14,"DEI CAPASSO","25023343",1,"",65340,0,0
H,1#12,1#57-15,"TERMINI (MA-MB-FS)","25023334",0,"",65339,0,0
H,1#12,1#57-16,"DEI CAPASSO","25023341",1,"",65340,0,0
P02,1#44,1#58-2,"TERMINI (MA-MB-FS)","26175754",0,"",52894,0,0
H,1#44,1#58-3,"DEI CAPASSO","26175750",1,"",65340,0,0
H,1#44,1#58-4,"TERMINI (MA-MB-FS)","26175752",0,"",65339,0,0
H,1#44,1#58-5,"DEI CAPASSO","26175751",1,"",65340,0,0
H,1#44,1#58-6,"TERMINI (MA-MB-FS)","26175740",0,"",65339,0,0
H,1#44,1#58-7,"DEI CAPASSO","26175747",1,"",65340,0,0
H,1#44,1#58-8,"TERMINI (MA-MB-FS)","26175741",0,"",65339,0,0
H,1#44,1#58-9,"DEI CAPASSO","26175748",1,"",65340,0,0
H,1#44,1#58-10,"TERMINI (MA-MB-FS)","26175743",0,"",65339,0,0
H,1#44,1#58-11,"DEI CAPASSO","26175742",1,"",65340,0,0
H,1#44,1#58-12,"TERMINI (MA-MB-FS)","26175744",0,"",65339,0,0
H,1#44,1#58-13,"DEI CAPASSO","26175746",1,"",65340,0,0
H,1#44,1#58-14,"TERMINI (MA-MB-FS)","26175745",0,"",65339,0,0
H,1#44,1#58-15,"DEI CAPASSO","26175753",1,"",65340,0,0
H,1#44,1#58-16,"TERMINI (MA-MB-FS)","26175749",0,"",65339,0,0
H,1#44,1#58-17,"DEI CAPASSO","26175739",1,"",65340,0,0
P02,1#7,1#59-2,"TERMINI (MA-MB-FS)","25634099",0,"",52894,0,0
H,1#7,1#59-3,"DEI CAPASSO","25634082",1,"",65340,0,0
H,1#7,1#59-4,"TERMINI (MA-MB-FS)","25634085",0,"",65339,0,0
H,1#7,1#59-5,"DEI CAPASSO","25634086",1,"",65340,0,0
H,1#7,1#59-6,"TERMINI (MA-MB-FS)","25634087",0,"",65339,0,0
H,1#7,1#59-7,"DEI CAPASSO","25634091",1,"",65340,0,0
H,1#7,1#59-8,"TERMINI (MA-MB-FS)","25634093",0,"",65339,0,0
H,1#7,1#59-9,"DEI CAPASSO","25634090",1,"",65340,0,0
H,1#7,1#59-10,"TERMINI (MA-MB-FS)","25634098",0,"",65339,0,0
H,1#7,1#59-11,"DEI CAPASSO","25634097",1,"",65340,0,0
H,1#7,1#59-12,"TERMINI (MA-MB-FS)","25634080",0,"",65339,0,0
H,1#7,1#59-13,"DEI CAPASSO","25634081",1,"",65340,0,0
H,1#7,1#59-14,"TERMINI (MA-MB-FS)","25634094",0,"",65339,0,0
H,1#7,1#59-15,"DEI CAPASSO","25634095",1,"",65340,0,0
H,1#7,1#59-16,"TERMINI (MA-MB-FS)","25634084",0,"",65339,0,0
H,1#7,1#59-17,"DEI CAPASSO","25634096",1,"",65340,0,0
H,1#7,1#59-18,"TERMINI (MA-MB-FS)","25634083",0,"",65339,0,0
H,1#7,1#59-19,"DEI CAPASSO","25634089",1,"",65340,0,0
H,1#7,1#59-20,"TERMINI (MA-MB-FS)","25634088",0,"",65339,0,0
H,1#7,1#59-21,"DEI CAPASSO","25634092",1,"",65340,0,0
H,1#48,1#60-2,"DEI CAPASSO","25631419",1,"",700208,0,0
H,1#48,1#60-3,"TERMINI (MA-MB-FS)","25631420",0,"",65339,0,0
H,1#48,1#60-4,"DEI CAPASSO","25631421",1,"",65340,0,0
H,1#48,1#60-5,"TERMINI (MA-MB-FS)","25631422",0,"",65339,0,0
H,1#48,1#60-6,"DEI CAPASSO","25631423",1,"",65340,0,0
H,1#48,1#60-7,"TERMINI (MA-MB-FS)","25631424",0,"",65339,0,0
P20,1#48,1#60-8,"PORTONACCIO/TIBURTINA","25631425",0,"",51506,0,0
H,1#48,1#60-11,"DEI CAPASSO","25631430",1,"",700208,0,0
H,1#48,1#60-12,"TERMINI (MA-MB-FS)","25631426",0,"",65339,0,0
H,1#48,1#60-13,"DEI CAPASSO","25631427",1,"",65340,0,0
H,1#48,1#60-14,"TERMINI (MA-MB-FS)","25631428",0,"",65339,0,0
H,1#48,1#60-15,"DEI CAPASSO","25631429",1,"",65340,0,0
H,1#48,1#60-16,"TERMINI (MA-MB-FS)","25631431",0,"",65339,0,0
P20,1#48,1#60-17,"PORTONACCIO/TIBURTINA","25631432",0,"",51506,0,0
H,1#48,1#61-2,"DEI CAPASSO","25631438",1,"",700208,0,0
H,1#48,1#61-3,"TERMINI (MA-MB-FS)","25631433",0,"",65339,0,0
H,1#48,1#61-4,"DEI CAPASSO","25631434",1,"",65340,0,0
H,1#48,1#61-5,"TERMINI (MA-MB-FS)","25631435",0,"",65339,0,0
H,1#48,1#61-6,"DEI CAPASSO","25631436",1,"",65340,0,0
H,1#48,1#61-7,"TERMINI (MA-MB-FS)","25631437",0,"",65339,0,0
P20,1#48,1#61-8,"PORTONACCIO/TIBURTINA","25631439",0,"",51506,0,0
H,1#48,1#61-11,"DEI CAPASSO","25631443",1,"",700208,0,0
H,1#48,1#61-12,"TERMINI (MA-MB-FS)","25631441",0,"",65339,0,0
H,1#48,1#61-13,"DEI CAPASSO","25631442",1,"",65340,0,0
H,1#48,1#61-14,"TERMINI (MA-MB-FS)","25631440",0,"",65339,0,0
H,1#48,1#61-15,"DEI CAPASSO","25631444",1,"",65340,0,0
H,1#48,1#62-2,"DEI CAPASSO","25631450",1,"",700208,0,0
H,1#48,1#62-3,"TERMINI (MA-MB-FS)","25631445",0,"",65339,0,0
H,1#48,1#62-4,"DEI CAPASSO","25631446",1,"",65340,0,0
H,1#48,1#62-5,"TERMINI (MA-MB-FS)","25631447",0,"",65339,0,0
H,1#48,1#62-6,"DEI CAPASSO","25631448",1,"",65340,0,0
H,1#48,1#62-7,"TERMINI (MA-MB-FS)","25631449",0,"",65339,0,0
P20,1#48,1#62-8,"PORTONACCIO/TIBURTINA","25631451",0,"",51506,0,0
H,1#48,1#62-11,"DEI CAPASSO","25631455",1,"",700208,0,0
H,1#48,1#62-12,"TERMINI (MA-MB-FS)","25631452",0,"",65339,0,0
H,1#48,1#62-13,"DEI CAPASSO","25631453",1,"",65340,0,0
H,1#48,1#62-14,"TERMINI (MA-MB-FS)","25631454",0,"",65339,0,0
H,1#48,1#62-15,"DEI CAPASSO","25631456",1,"",65340,0,0
P02,1#48,1#63-2,"TERMINI (MA-MB-FS)","25631457",0,"",52894,0,0
H,1#48,1#63-3,"DEI CAPASSO","25631458",1,"",65340,0,0
H,1#48,1#63-4,"TERMINI (MA-MB-FS)","25631459",0,"",65339,0,0
H,1#48,1#63-5,"DEI CAPASSO","25631460",1,"",65340,0,0
H,1#48,1#63-6,"TERMINI (MA-MB-FS)","25631461",0,"",65339,0,0
H,1#48,1#63-7,"DEI CAPASSO","25631462",1,"",65340,0,0
P02,1#48,1#63-10,"TERMINI (MA-MB-FS)","25631463",0,"",52894,0,0
H,1#48,1#63-11,"DEI CAPASSO","25631464",1,"",65340,0,0
H,1#48,1#63-12,"TERMINI (MA-MB-FS)","25631465",0,"",65339,0,0
H,1#48,1#63-13,"DEI CAPASSO","25631466",1,"",65340,0,0
H,1#48,1#63-14,"TERMINI (MA-MB-FS)","25631467",0,"",65339,0,0
H,1#48,1#63-15,"DEI CAPASSO","25631468",1,"",65340,0,0
P02,1#12,1#64-2,"TERMINI (MA-MB-FS)","26065372",0,"",52894,0,0
H,1#12,1#64-3,"DEI CAPASSO","26065353",1,"",65340,0,0
H,1#12,1#64-4,"TERMINI (MA-MB-FS)","26065363",0,"",65339,0,0
H,1#12,1#64-5,"DEI CAPASSO","26065366",1,"",65340,0,0
H,1#12,1#64-6,"TERMINI (MA-MB-FS)","26065360",0,"",65339,0,0
H,1#12,1#64-7,"DEI CAPASSO","26065359",1,"",65340,0,0
H,1#12,1#64-8,"TERMINI (MA-MB-FS)","26065368",0,"",65339,0,0
H,1#12,1#64-9,"DEI CAPASSO","26065371",1,"",65340,0,0
H,1#12,1#64-10,"TERMINI (MA-MB-FS)","26065364",0,"",65339,0,0
H,1#12,1#64-11,"DEI CAPASSO","26065358",1,"",65340,0,0
H,1#12,1#64-12,"TERMINI (MA-MB-FS)","26065361",0,"",65339,0,0
H,1#12,1#64-13,"DEI CAPASSO","26065370",1,"",65340,0,0
H,1#12,1#64-14,"TERMINI (MA-MB-FS)","26065362",0,"",65339,0,0
H,1#12,1#64-15,"DEI CAPASSO","26065357",1,"",65340,0,0
H,1#12,1#64-16,"TERMINI (MA-MB-FS)","26065369",0,"",65339,0,0
H,1#12,1#64-17,"DEI CAPASSO","26065354",1,"",65340,0,0
H,1#12,1#64-18,"TERMINI (MA-MB-FS)","26065365",0,"",65339,0,0
H,1#12,1#64-19,"DEI CAPASSO","26065355",1,"",65340,0,0
H,1#12,1#64-20,"TERMINI (MA-MB-FS)","26065367",0,"",65339,0,0
H,1#12,1#64-21,"DEI CAPASSO","26065356",1,"",65340,0,0
H,1#7,1#65-2,"DEI CAPASSO","25634118",1,"",700208,0,0
H,1#7,1#65-3,"TERMINI (MA-MB-FS)","25634110",0,"",65339,0,0
H,1#7,1#65-4,"DEI CAPASSO","25634113",1,"",65340,0,0
H,1#7,1#65-5,"TERMINI (MA-MB-FS)","25634112",0,"",65339,0,0
H,1#7,1#65-6,"DEI CAPASSO","25634100",1,"",65340,0,0
H,1#7,1#65-7,"TERMINI (MA-MB-FS)","25634105",0,"",65339,0,0
H,1#7,1#65-8,"DEI CAPASSO","25634101",1,"",65340,0,0
H,1#7,1#65-9,"TERMINI (MA-MB-FS)","25634102",0,"",65339,0,0
H,1#7,1#65-10,"DEI CAPASSO","25634103",1,"",65340,0,0
H,1#7,1#65-11,"TERMINI (MA-MB-FS)","25634104",0,"",65339,0,0
H,1#7,1#65-12,"DEI CAPASSO","25634116",1,"",65340,0,0
H,1#7,1#65-13,"TERMINI (MA-MB-FS)","25634109",0,"",65339,0,0
H,1#7,1#65-14,"DEI CAPASSO","25634106",1,"",65340,0,0
H,1#7,1#65-15,"TERMINI (MA-MB-FS)","25634111",0,"",65339,0,0
H,1#7,1#65-16,"DEI CAPASSO","25634107",1,"",65340,0,0
H,1#7,1#65-17,"TERMINI (MA-MB-FS)","25634115",0,"",65339,0,0
H,1#7,1#65-18,"DEI CAPASSO","25634114",1,"",65340,0,0
H,1#7,1#65-19,"TERMINI (MA-MB-FS)","25634108",0,"",65339,0,0
H,1#7,1#65-20,"DEI CAPASSO","25634117",1,"",65340,0,0
P02,1#44,1#66-2,"TERMINI (MA-MB-FS)","25795811",0,"",52894,0,0
H,1#44,1#66-3,"DEI CAPASSO","25795810",1,"",65340,0,0
H,1#44,1#66-4,"TERMINI (MA-MB-FS)","25795804",0,"",65339,0,0
H,1#44,1#66-5,"DEI CAPASSO","25795802",1,"",65340,0,0
H,1#44,1#66-6,"TERMINI (MA-MB-FS)","25795805",0,"",65339,0,0
H,1#44,1#66-7,"DEI CAPASSO","25795803",1,"",65340,0,0
H,1#44,1#66-8,"TERMINI (MA-MB-FS)","25795806",0,"",65339,0,0
H,1#44,1#66-9,"DEI CAPASSO","25795807",1,"",65340,0,0
H,1#44,1#66-10,"TERMINI (MA-MB-FS)","25795794",0,"",65339,0,0
H,1#44,1#66-11,"DEI CAPASSO","25795795",1,"",65340,0,0
H,1#44,1#66-12,"TERMINI (MA-MB-FS)","25795809",0,"",65339,0,0
H,1#44,1#66-13,"DEI CAPASSO","25795808",1,"",65340,0,0
H,1#44,1#66-14,"TERMINI (MA-MB-FS)","25795796",0,"",65339,0,0
H,1#44,1#66-15,"DEI CAPASSO","25795800",1,"",65340,0,0
H,1#44,1#66-16,"TERMINI (MA-MB-FS)","25795801",0,"",65339,0,0
H,1#44,1#66-17,"DEI CAPASSO","25795798",1,"",65340,0,0
H,1#44,1#66-18,"TERMINI (MA-MB-FS)","25795797",0,"",65339,0,0
H,1#44,1#66-19,"DEI CAPASSO","25795799",1,"",65340,0,0
H,1#44,1#67-2,"DEI CAPASSO","25795826",1,"",700208,0,0
H,1#44,1#67-3,"TERMINI (MA-MB-FS)","25795822",0,"",65339,0,0
H,1#44,1#67-4,"DEI CAPASSO","25795823",1,"",65340,0,0
H,1#44,1#67-5,"TERMINI (MA-MB-FS)","25795812",0,"",65339,0,0
H,1#44,1#67-6,"DEI CAPASSO","25795813",1,"",65340,0,0
H,1#44,1#67-7,"TERMINI (MA-MB-FS)","25795824",0,"",65339,0,0
H,1#44,1#67-8,"DEI CAPASSO","25795814",1,"",65340,0,0
H,1#44,1#67-9,"TERMINI (MA-MB-FS)","25795816",0,"",65339,0,0
H,1#44,1#67-10,"DEI CAPASSO","25795817",1,"",65340,0,0
H,1#44,1#67-11,"TERMINI (MA-MB-FS)","25795825",0,"",65339,0,0
H,1#44,1#67-12,"DEI CAPASSO","25795815",1,"",65340,0,0
H,1#44,1#67-13,"TERMINI (MA-MB-FS)","25795819",0,"",65339,0,0
H,1#44,1#67-14,"DEI CAPASSO","25795818",1,"",65340,0,0
H,1#44,1#67-15,"TERMINI (MA-MB-FS)","25795820",0,"",65339,0,0
H,1#44,1#67-16,"DEI CAPASSO","25795821",1,"",65340,0,0
H,1#7,1#68-2,"DEI CAPASSO","25634134",1,"",700208,0,0
H,1#7,1#68-3,"TERMINI (MA-MB-FS)","25634125",0,"",65339,0,0
H,1#7,1#68-4,"DEI CAPASSO","25634133",1,"",65340,0,0
H,1#7,1#68-5,"TERMINI (MA-MB-FS)","25634132",0,"",65339,0,0
H,1#7,1#68-6,"DEI CAPASSO","25634119",1,"",65340,0,0
H,1#7,1#68-7,"TERMINI (MA-MB-FS)","25634122",0,"",65339,0,0
H,1#7,1#68-8,"DEI CAPASSO","25634123",1,"",65340,0,0
H,1#7,1#68-9,"TERMINI (MA-MB-FS)","25634129",0,"",65339,0,0
H,1#7,1#68-10,"DEI CAPASSO","25634124",1,"",65340,0,0
H,1#7,1#68-11,"TERMINI (MA-MB-FS)","25634126",0,"",65339,0,0
H,1#7,1#68-12,"DEI CAPASSO","25634127",1,"",65340,0,0
H,1#7,1#68-13,"TERMINI (MA-MB-FS)","25634130",0,"",65339,0,0
H,1#7,1#68-14,"DEI CAPASSO","25634128",1,"",65340,0,0
H,1#7,1#68-15,"TERMINI (MA-MB-FS)","25634121",0,"",65339,0,0
H,1#7,1#68-16,"DEI CAPASSO","25634120",1,"",65340,0,0
H,1#7,1#68-17,"TERMINI (MA-MB-FS)","25634131",0,"",65339,0,0
P20,1#7,1#68-18,"PORTONACCIO/TIBURTINA","25634135",0,"",51506,0,0
P02,1#12,1#69-2,"TERMINI (MA-MB-FS)","26065390",0,"",52894,0,0
H,1#12,1#69-3,"DEI CAPASSO","26065377",1,"",65340,0,0
H,1#12,1#69-4,"TERMINI (MA-MB-FS)","26065373",0,"",65339,0,0
H,1#12,1#69-5,"DEI CAPASSO","26065378",1,"",65340,0,0
